Date,Open,High,Low,Close,Adj Close,Volume
2018-05-31,269.6259099786932,270.9031802090731,268.5172687877308,270.0704526034269,246.2208647294478,1606397200
2018-06-30,275.2847638811384,276.19666689918154,274.16761707124255,275.1933346702939,251.47778538295202,1599001000
2018-07-31,278.4666689918155,279.54856945219495,277.673331124442,278.87237839471726,255.38716270810082,1266892500
2018-08-31,285.35174162491506,286.33304496433425,284.71608568274456,285.6926110309103,261.63303010360056,1308443700
2018-09-30,290.16894691868833,290.9794713070518,289.27052708675984,290.1410506399054,266.08759990491365,1228103300
2018-10-31,279.09651913850206,280.8160838251529,275.995653235394,277.97478186565894,255.71752863344938,3024345800
2018-11-30,271.92904517764134,273.82999819800966,270.0700000581287,272.20762125651044,250.4121311732701,2021061200
2018-12-31,258.2684205707751,260.5378931949013,253.92736896715667,256.7521041067023,236.60890438682154,3102780500
2019-01-31,259.0895254952567,261.10571652367,257.7252378917876,260.10428437732514,240.6751956031436,2048691700
2019-02-28,274.81105282432156,275.9336820903577,273.99947317023026,275.23526482833057,254.67594989977385,1371716300
2019-03-31,280.0952395484561,281.24333118257067,278.6214308965774,280.0304739815848,259.7135605585007,1678081300
2019-04-30,289.606192452567,290.2780979701451,288.6266682942708,289.7647617885045,269.3011256626674,1209204700
2019-05-31,285.16045448996806,286.89272516424006,283.64272238991475,285.3022724498402,265.1537822376598,1845593200
2019-06-30,288.9419998168945,290.07549743652345,287.8065017700195,288.98349914550784,268.9713020324707,1340435600
2019-07-31,298.9172737815163,299.79364013671875,297.7227283824574,298.96317915482956,279.20129810680044,1110102300
2019-08-31,289.93909246271306,291.6272693980824,287.3940901322798,289.59908918900925,270.45619062943894,2034004800
2019-09-30,298.15899963378905,299.1314987182617,296.6,298.1009994506836,278.8444564819336,1303830000
2019-10-31,297.1108690344769,298.4200014860734,295.8691300101902,297.1208681852921,278.7621725331182,1386748300
2019-11-30,309.9990005493164,310.752001953125,309.2304992675781,310.28699798583983,291.1147827148437,1037123500
2019-12-31,317.39095197405135,318.2771432059152,316.44285656156995,317.490475609189,298.36780511765255,1285175800
2020-01-31,326.72619192940846,328.1419081914993,325.50619361514134,326.97476486932663,308.2796906970796,1392003800
2020-02-29,327.94421226099917,330.5073675858347,325.5631585372122,327.3726356907895,308.65481728001646,2110214900
2020-03-31,263.74863572554153,271.31499966708094,257.47545623779297,264.7918167114258,250.14999667080966,5926017600
2020-04-30,275.23952229817706,278.9480968656994,271.64666675385973,275.4090496244885,261.1891842796689,2819312300
2020-05-31,291.84100036621095,294.1779983520508,288.7994979858398,291.6530014038086,276.59441528320315,1910460500
2020-06-30,310.3859072598544,312.81954678622157,307.0627274946733,310.15408602627843,294.6060860373757,2358674500
2020-07-31,319.6695445667614,321.62409418279475,317.4699998335405,319.9940906871449,304.8076768354936,1505145300
2020-08-31,338.1000002906436,339.5823785691034,336.8814261300223,338.7480948311942,322.671630859375,1045563300
2020-09-30,337.0038088843936,339.6452360607329,333.0199977329799,336.03524198986236,320.62574695405505,1814712700
2020-10-31,341.3949987238104,343.8840900767933,338.8290932395241,340.97909407182175,326.09690024636006,1629016100
2020-11-30,354.5439971923828,356.5089996337891,352.0094985961914,354.4200012207031,338.9511688232422,1535244300
2020-12-31,368.64818087491125,370.5763591419567,367.0745475075462,368.8863636363636,353.40325234153056,1344541500
2021-01-31,378.42263151469984,380.4721053274054,375.75947490491365,378.1784234297903,363.21435386256167,1402265400
2021-02-28,387.25841963918583,389.2778962787829,384.6078957005551,387.48157701994245,372.1493803325452,1307806200
2021-03-31,390.073045813519,392.77391251273775,387.3904352602751,390.2869594408118,375.3267583432405,2401715800
2021-04-30,412.269048781622,413.9680960518973,411.0314287458147,412.9104715983073,397.87093825567337,1462106600
2021-05-31,416.00850067138674,417.8739990234375,413.8609985351562,415.9764999389648,400.82530975341797,1547235900
2021-06-30,422.94136463512075,424.02090592817825,421.3804570978338,422.9845442338423,408.1249514493075,1282152400
2021-07-31,434.394284202939,436.35333542596726,432.68238031296505,435.0942818777902,420.6183486211868,1422104700
2021-08-31,443.9699984463778,445.55863536487925,442.69136463512075,444.520000110973,429.73046320134944,1254001400
2021-09-30,444.72762189592635,446.22333344959077,441.82904343377976,443.5538112095424,429.4415036156064,1745559600
2021-10-31,443.8528587704613,446.3095223563058,442.1547619047619,444.72523716517856,431.3062279110863,1508665200
2021-11-30,466.07666451590404,467.7238115583147,463.9242873418899,465.7557155064174,451.70214117140995,1335351500
2021-12-31,466.08818609064275,469.00727011940694,462.9240930730646,466.4050015536222,453.0595730868253,1927433900
2022-01-31,456.8295013427734,460.34850158691404,451.08949890136716,455.8479995727539,443.6465560913086,2485167800
2022-02-28,442.1594752261513,446.43894878186677,438.25579030890214,442.54368832236844,430.69835140830594,2297975100
2022-03-31,437.96695609714675,441.54521510912025,434.14608499278194,438.15348086149794,427.01893549380094,2380929500
2022-04-30,439.52699890136716,442.6205001831055,434.68800201416013,437.82150115966795,427.4263031005859,1856757400
2022-05-31,403.0123799641927,407.54952421642486,397.8614269438244,403.34190586635043,393.76536051432294,2418478100
2022-06-30,389.8761930919829,393.3085690452939,385.7461896623884,389.1676185244606,380.6124500093006,1958611900
2022-07-31,388.05649719238284,391.9875,385.37749938964845,389.97350006103517,382.3589370727539,1437748400
2022-08-31,415.51260641346806,418.1291304878567,412.8808699898098,415.1213060461956,407.0157046110734,1443394400
2022-09-30,385.0023789178757,388.1661871047247,380.89000156947543,384.23428780691967,377.51734851655505,1998908600
2022-10-31,370.31190418061755,375.3052382696243,366.7142828078497,371.5595238095238,365.8009992327009,2024732000
2022-11-30,390.99856712704616,393.9933355422247,387.6566670735677,391.11523873465404,385.0536397298177,1745985300
2022-12-31,391.2319045293899,393.6366649809338,387.52428763253346,390.3790472121466,385.1507132393973,1735973600
2023-01-31,393.56200103759767,396.88250122070315,391.12500152587893,394.6959991455078,390.3632583618164,1575450100
2023-02-28,406.60736726459703,409.5831604003906,404.1989489103618,407.07263344212583,402.6040296052632,1603094700
2023-03-31,395.6913027556046,398.8156565790591,392.85999862007475,396.02391251273775,392.39380015497625,2515995800
2023-04-30,410.3805220754523,412.38315943667766,408.56105121813323,410.92105263157896,407.9612780119243,1395683000
2023-05-31,414.12772716175425,415.745454268022,411.80818314985794,413.8809093128551,410.89981356534093,1780705600
2023-06-30,432.5271432059152,435.11094738188245,431.28809611002606,433.6847621372768,431.32786632719495,1749755000
2023-07-31,449.15600433349607,450.9690002441406,447.7129959106445,449.45250091552737,447.87269592285156,1374632400
2023-08-31,445.2878232209579,447.4082615064538,442.82347704016644,444.91826331097144,443.3544019616169,1754764700
2023-09-30,440.91600341796874,442.20500030517576,438.3240005493164,439.9325012207031,439.2245346069336,1588673200
2023-10-31,425.9400010542436,428.47818409312856,422.97818131880325,425.6572723388672,425.6572723388672,1999149700
2023-11-30,444.39428565615697,446.4128577822731,443.11666579473587,445.25333222888764,445.25333222888764,1499960600
2023-12-31,456.63499959309894,459.14166259765625,455.3633321126302,457.596674601237,457.596674601237,450523300
